	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Phel_contig_3161	48.96583315	2.389077102	0.620816781	3.848280485	0.00011895	0.001737353
Phel_contig_3163	81.98180296	-1.650180062	0.500049322	-3.300034593	0.000966729	0.009250716
Phel_contig_3167	624.0979834	1.935587842	0.475110035	4.073978025	4.62E-05	0.000796338
Phel_contig_3169	118.3720821	-3.886094409	0.667738141	-5.819787981	5.89E-09	3.34E-07
Phel_contig_3170	88.57911392	1.613083319	0.50875923	3.170622216	0.001521128	0.013162603
Phel_contig_3173	176.3157466	1.159262936	0.423898875	2.734762948	0.006242521	0.038681434
Phel_contig_3174	167.3482837	5.460423283	0.743062565	7.348537715	2.00E-13	2.78E-11
Phel_contig_3175	826.2618664	4.317918296	0.723550089	5.967684005	2.41E-09	1.49E-07
Phel_contig_3176	12.5614957	2.200586985	0.707772582	3.10917241	0.001876122	0.015525611
Phel_contig_3177	229.7184691	-1.184490664	0.391115479	-3.028493445	0.002457764	0.018989167
Phel_contig_3188	53.74051526	7.640702132	1.065521947	7.170853829	7.45E-13	8.95E-11
Phel_contig_3194	154.0967166	-1.275722501	0.461312113	-2.765421641	0.005684926	0.036212912
Phel_contig_320	1436.364817	1.387923033	0.503396927	2.757114629	0.00583139	0.036895711
Phel_contig_3200	190.6648935	1.513913725	0.41401107	3.656698658	0.000255484	0.003254866
Phel_contig_3205	1609.466497	1.596178453	0.434042227	3.677472725	0.000235556	0.003040421
Phel_contig_3207	215.402141	2.274241321	0.561072069	4.053385377	5.05E-05	0.000856169
Phel_contig_3209	567.3052438	6.856543939	0.731670928	9.371076084	7.18E-21	3.17E-18
Phel_contig_3210	385.4916699	-1.89810661	0.547607236	-3.466182488	0.000527905	0.005793012
Phel_contig_3216	130.3850512	4.373249333	0.849270036	5.149421445	2.61E-07	9.41E-06
Phel_contig_3218	78.01123754	2.208182187	0.561529512	3.93244191	8.41E-05	0.001309931
Phel_contig_3220	276.1077595	3.08085452	0.482988346	6.378734694	1.79E-10	1.46E-08
Phel_contig_3227	211.9543953	-1.526368351	0.535424413	-2.850763461	0.00436144	0.029543196
Phel_contig_3233	3300.254769	-1.789951497	0.400597489	-4.468204487	7.89E-06	0.000180162
Phel_contig_3237	2109.948344	-2.066773264	0.366064976	-5.645919162	1.64E-08	8.33E-07
Phel_contig_324	4496.885099	9.015752911	0.612335997	14.72353896	4.55E-49	2.46E-45
Phel_contig_3242	67.97245424	1.813017131	0.635455711	2.853097548	0.004329533	0.029384126
Phel_contig_3255	75.27863643	3.461184387	0.553287032	6.255675959	3.96E-10	3.02E-08
Phel_contig_3258	182.5066647	1.188614986	0.428794747	2.771990549	0.005571465	0.03564781
Phel_contig_3263	557.3551977	1.686878363	0.621813592	2.712836105	0.006671009	0.040775552
Phel_contig_3271	434.3796851	2.228744688	0.567520829	3.927159278	8.60E-05	0.001335542
Phel_contig_3275	240.4216608	2.726391796	0.566432672	4.813267194	1.48E-06	4.35E-05
Phel_contig_3279	800.4961784	-1.428627483	0.419329083	-3.406936318	0.000656965	0.006857504
Phel_contig_3285	350.4159918	2.643648528	0.569897412	4.638814762	3.50E-06	9.02E-05
Phel_contig_329	176.185864	4.53161406	0.516542893	8.772967587	1.74E-18	5.45E-16
Phel_contig_3292	47.1221266	-2.041024841	0.616943096	-3.308287027	0.000938686	0.009054544
Phel_contig_3293	103.3502474	2.964698665	0.692310017	4.282328135	1.85E-05	0.000371391
Phel_contig_3297	839.5752856	1.869017215	0.458411443	4.077160911	4.56E-05	0.000789295
Phel_contig_3298	329.4516141	1.11235691	0.422542787	2.632530822	0.008475133	0.048896003
Phel_contig_330	914.5487233	1.771821498	0.470989315	3.761914426	0.000168618	0.002323556
Phel_contig_3302	72.3533542	-1.387795953	0.467639313	-2.96766314	0.00300073	0.022098423
Phel_contig_3303	217.3428559	5.128451711	0.832001278	6.163994996	7.09E-10	5.07E-08
Phel_contig_3307	112.3892415	1.88293602	0.579851166	3.247274695	0.001165159	0.010703905
Phel_contig_331	9653.203559	1.571418614	0.472554842	3.325367713	0.00088302	0.008621514
Phel_contig_3312	1385.727092	-1.732378596	0.465035895	-3.725257801	0.000195116	0.002591189
Phel_contig_3313	455.8640771	1.271425391	0.464757043	2.73567751	0.0062252	0.038629494
Phel_contig_3317	340.1743831	-1.443534306	0.522953369	-2.760349951	0.005773947	0.036650318
Phel_contig_3322	33.85486218	-3.262466119	0.749385765	-4.353520271	1.34E-05	0.000284069
Phel_contig_3338	491.3931556	1.804462824	0.585970468	3.079443286	0.002073879	0.016716657
Phel_contig_3342	3658.787508	-1.356813649	0.432068186	-3.140276678	0.001687883	0.014358306
Phel_contig_3346	284.9573034	-2.022094234	0.727691742	-2.778778592	0.00545637	0.035077593
Phel_contig_3349	21.88233612	2.334531988	0.824413592	2.831748542	0.004629424	0.030844269
Phel_contig_3355	208.9875226	1.233276765	0.410795553	3.00216679	0.002680653	0.020259133
Phel_contig_3362	274.2824848	5.460776964	1.046069553	5.220280955	1.79E-07	6.71E-06
Phel_contig_3363	860.7319386	-1.313750839	0.377366983	-3.481361372	0.000498872	0.005516441
Phel_contig_3370	588.1659581	-2.013800482	0.395435532	-5.092613893	3.53E-07	1.25E-05
Phel_contig_3383	171.0364998	-1.933038039	0.43623091	-4.431226662	9.37E-06	0.000209959
Phel_contig_3387	161.7088566	1.401879225	0.47997583	2.920728788	0.003492137	0.024787977
Phel_contig_3395	153.6266326	2.112916807	0.648314132	3.259094167	0.001117686	0.010378098
Phel_contig_3399	260.9992075	1.977934799	0.637265027	3.103786828	0.001910609	0.015756693
Phel_contig_34	409.6456252	4.682870526	0.857217778	5.462871453	4.68E-08	2.10E-06
Phel_contig_3404	31.00800053	5.576628237	1.062267597	5.249739567	1.52E-07	5.86E-06
Phel_contig_3408	151.29644	2.776405099	0.887403448	3.128684147	0.001755909	0.014774118
Phel_contig_341	72.88290723	-3.157676794	0.563892481	-5.599785244	2.15E-08	1.06E-06
Phel_contig_3416	211.5941897	3.778318828	0.749783693	5.03921179	4.67E-07	1.57E-05
Phel_contig_3420	1202.322996	-1.411725287	0.478645343	-2.949418202	0.003183728	0.023068685
Phel_contig_3421	204.7513326	1.863099695	0.510529741	3.64934605	0.000262909	0.003329405
Phel_contig_3422	11.33842129	3.68863441	0.933619744	3.950895891	7.79E-05	0.001227063
Phel_contig_3425	1131.690016	3.004338198	0.478390915	6.280090409	3.38E-10	2.65E-08
Phel_contig_3431	56.69122705	2.317317235	0.747115758	3.101684326	0.00192423	0.015850875
Phel_contig_3433	2842.719523	3.006501353	0.407423802	7.379297269	1.59E-13	2.26E-11
Phel_contig_3445	264.2528958	2.737883449	0.693838523	3.945995156	7.95E-05	0.001247886
Phel_contig_345	7085.194063	1.59002594	0.509773723	3.119081797	0.001814156	0.015093749
Phel_contig_3450	350.1824554	1.945482859	0.684595602	2.841798655	0.004485981	0.030130121
Phel_contig_3454	15.86584818	2.634367133	0.70684437	3.726940815	0.000193818	0.002578393
Phel_contig_3458	103.6232635	-2.307790916	0.514980692	-4.481315423	7.42E-06	0.000170521
Phel_contig_3459	89.19355465	3.961305564	0.753196057	5.259328601	1.45E-07	5.58E-06
Phel_contig_3462	149.5853796	2.940287186	0.718577731	4.091815067	4.28E-05	0.000750041
Phel_contig_3466	104.9651472	-1.245767845	0.433920035	-2.870961804	0.00409225	0.028168601
Phel_contig_3469	1044.987985	-3.065616737	0.421939201	-7.265541404	3.72E-13	5.02E-11
Phel_contig_347	3215.380975	2.737551099	0.447990109	6.110740042	9.92E-10	6.87E-08
Phel_contig_3474	920.2788564	-0.945659894	0.348082893	-2.716766358	0.006592313	0.040442958
Phel_contig_3484	127.16875	-1.865181146	0.645974756	-2.887390146	0.003884522	0.026967525
Phel_contig_3486	154.9176654	1.607686382	0.600958886	2.675201947	0.007468425	0.044381258
Phel_contig_3490	414.8185654	2.819648289	0.687732734	4.099918689	4.13E-05	0.000730178
Phel_contig_3494	98.4971535	2.425537137	0.517489597	4.687122502	2.77E-06	7.47E-05
Phel_contig_3499	236.8216503	3.305730243	0.45457257	7.272172723	3.54E-13	4.81E-11
Phel_contig_3502	166.3192707	-1.206619702	0.439374479	-2.74622164	0.006028602	0.037745582
Phel_contig_3506	378.9070551	2.02275894	0.647599983	3.123469725	0.001787323	0.014951095
Phel_contig_3507	308.056773	-1.32881663	0.380137172	-3.495624019	0.000472955	0.005297631
Phel_contig_3511	92.25273484	2.002087024	0.66109317	3.028449113	0.002458125	0.018989167
Phel_contig_3520	381.6443012	-3.338192251	0.60473156	-5.52012243	3.39E-08	1.59E-06
Phel_contig_3523	1357.925591	1.386705758	0.457558198	3.030665308	0.002440156	0.018904426
Phel_contig_353	389.3812442	-1.136953531	0.374781931	-3.033640198	0.002416224	0.018766123
Phel_contig_3536	185.967966	-2.06861208	0.450589244	-4.590904263	4.41E-06	0.000109481
Phel_contig_354	557.9699123	-1.917704442	0.496016382	-3.866211909	0.000110539	0.001640394
Phel_contig_3540	47.85316247	-1.732917813	0.628998864	-2.755041247	0.005868474	0.037055568
Phel_contig_3549	463.1839107	1.020320914	0.354335092	2.879536735	0.003982599	0.02755428
Phel_contig_3552	663.1318284	2.815545527	0.471285964	5.97417649	2.31E-09	1.44E-07
Phel_contig_3559	2133.510022	1.231714004	0.339504058	3.62798021	0.000285647	0.003559388
Phel_contig_356	4325.47086	-1.178455057	0.421981783	-2.792668082	0.00522753	0.033919292
Phel_contig_3563	586.7599431	-1.076146033	0.377068317	-2.853981583	0.004317503	0.029335942
Phel_contig_3564	426.8972619	-2.345733363	0.42004219	-5.584518452	2.34E-08	1.14E-06
Phel_contig_3567	152.9238312	7.941709206	0.981119488	8.094538233	5.75E-16	1.17E-13
Phel_contig_3568	552.7466906	1.315370132	0.40421581	3.254128365	0.001137409	0.010505475
Phel_contig_3573	127.6786587	4.70211242	0.600767177	7.826846408	5.00E-15	8.86E-13
Phel_contig_3578	52.82107663	2.998653567	0.770942064	3.889596516	0.000100411	0.001511903
Phel_contig_3581	554.7112682	2.197749718	0.401351953	5.475866513	4.35E-08	1.97E-06
Phel_contig_3588	106.6098968	-3.620366145	0.775024458	-4.671292768	2.99E-06	7.96E-05
Phel_contig_3591	221.4420892	2.233247321	0.553465437	4.035025808	5.46E-05	0.00091164
Phel_contig_3592	28.23817856	-1.729946339	0.586768828	-2.948258762	0.003195694	0.023124607
Phel_contig_360	1240.843338	4.111448854	0.857931292	4.792282196	1.65E-06	4.74E-05
Phel_contig_3600	32.3312206	-1.722558181	0.629139873	-2.737957418	0.006182208	0.03841788
Phel_contig_3608	229.195627	2.650947007	0.416158959	6.370034693	1.89E-10	1.53E-08
Phel_contig_361	2936.498213	1.984001576	0.545364854	3.637934424	0.000274833	0.003456534
Phel_contig_3612	217.6986837	-2.566085995	0.780630966	-3.287194729	0.001011908	0.009602241
Phel_contig_3613	417.36289	3.913960212	0.780548771	5.014369838	5.32E-07	1.77E-05
Phel_contig_3614	380.8206375	1.266429222	0.430237917	2.94355558	0.003244656	0.023392483
Phel_contig_3616	153.0966999	3.55031186	0.790796351	4.489540013	7.14E-06	0.000164243
Phel_contig_3618	44.66936992	-2.273891181	0.573279318	-3.966462961	7.29E-05	0.001158096
Phel_contig_3622	1395.637576	-1.354435945	0.439104083	-3.08454418	0.002038643	0.016541106
Phel_contig_3627	1180.703627	1.207054906	0.349466455	3.453993617	0.00055235	0.006018475
Phel_contig_3628	159.3733075	2.450910815	0.621081241	3.946200036	7.94E-05	0.001247886
Phel_contig_3630	24.99065436	2.821948792	0.822219915	3.432109513	0.000598906	0.006390397
Phel_contig_3632	18.99227729	-5.526004487	1.164739682	-4.744411626	2.09E-06	5.85E-05
Phel_contig_3638	88.17322428	-3.729818814	0.634417005	-5.879128058	4.12E-09	2.40E-07
Phel_contig_3643	1763.906964	-1.560563077	0.466096694	-3.348153069	0.000813521	0.008087294
Phel_contig_3645	307.9000111	-2.565211222	0.770244624	-3.330385105	0.000867259	0.008494504
Phel_contig_3648	638.6722206	1.297432279	0.429663563	3.019646978	0.002530695	0.019405925
Phel_contig_365	134.0913713	1.981398555	0.477342059	4.150898744	3.31E-05	0.000603342
Phel_contig_3651	153.5886528	-1.674832534	0.543800547	-3.079865484	0.002070941	0.016709045
Phel_contig_3655	317.9407438	4.969553616	0.570084725	8.717219384	2.85E-18	8.68E-16
Phel_contig_3656	370.3515849	2.379414224	0.71009323	3.350847639	0.000805646	0.008033039
Phel_contig_3657	216.2359025	-1.291823985	0.428549946	-3.014407061	0.002574821	0.019674093
Phel_contig_3658	126.6699748	1.833056077	0.665248577	2.755445317	0.00586123	0.037030292
Phel_contig_366	11033.35592	1.674541377	0.399336366	4.193310499	2.75E-05	0.000520144
Phel_contig_3665	110.940698	3.288483759	0.630813179	5.213086646	1.86E-07	6.91E-06
Phel_contig_3666	36.82600374	-2.337181613	0.833938798	-2.802581697	0.005069537	0.033072916
Phel_contig_367	67.04954442	1.646862412	0.503219638	3.272651318	0.001065438	0.010000401
Phel_contig_3673	1645.99296	-1.388013699	0.401951462	-3.453187339	0.000554004	0.006030412
Phel_contig_3674	123.2266689	1.152154809	0.430069042	2.678999638	0.007384247	0.043953563
Phel_contig_3675	141.2997087	-1.448640943	0.484430019	-2.990402921	0.002786097	0.020843722
Phel_contig_3677	61.6897363	1.99861257	0.529486458	3.774624528	0.000160249	0.002232429
Phel_contig_3679	162.6832822	2.306966093	0.465679854	4.953974442	7.27E-07	2.33E-05
Phel_contig_3684	583.8977487	3.517056687	0.566310701	6.210471883	5.28E-10	3.94E-08
Phel_contig_3695	539.9928808	2.16889886	0.53249917	4.073055852	4.64E-05	0.000798861
Phel_contig_3697	2127.732923	-2.305100448	0.377394716	-6.10792985	1.01E-09	6.95E-08
Phel_contig_3701	521.098757	-1.137312948	0.428102428	-2.656637461	0.007892427	0.046359126
Phel_contig_3706	1402.336478	1.108262923	0.348451789	3.18053446	0.001470037	0.012828384
Phel_contig_3707	358.1161365	1.21444113	0.442811343	2.742570054	0.006096045	0.037988529
Phel_contig_3710	36.87900947	2.239235764	0.596975288	3.750968945	0.000176153	0.002402322
Phel_contig_3711	174.8550985	1.403993858	0.427316181	3.285608922	0.001017622	0.009643753
Phel_contig_3712	389.8436891	5.078893227	0.656705229	7.733901003	1.04E-14	1.75E-12
Phel_contig_3713	230.8341684	2.549380135	0.561857014	4.537418013	5.69E-06	0.000135513
Phel_contig_3717	706.9479647	1.137962829	0.373961111	3.042997775	0.002342341	0.018337302
Phel_contig_3720	168.5749669	3.40010032	0.492477339	6.904074664	5.05E-12	5.35E-10
Phel_contig_3724	125.924934	2.570251132	0.864432503	2.9733393	0.002945786	0.021760547
Phel_contig_3733	162.7475973	1.50256343	0.496078156	3.028884485	0.002454585	0.018975392
Phel_contig_3735	141.9133913	-2.004412703	0.472547652	-4.241715505	2.22E-05	0.000430679
Phel_contig_3737	557.4472976	-2.869496349	0.398157987	-7.206929018	5.72E-13	7.15E-11
Phel_contig_3739	891.8233281	-1.260922497	0.433892441	-2.906071594	0.003659977	0.025759323
Phel_contig_374	591.4824636	3.334627662	0.56707591	5.880390272	4.09E-09	2.39E-07
Phel_contig_3741	40.24952881	2.476507907	0.737447293	3.358216823	0.000784471	0.007865455
Phel_contig_3743	45.42140655	-2.421629913	0.584686132	-4.141760476	3.45E-05	0.000626313
Phel_contig_3744	40.46999198	4.773630739	0.808095757	5.907258758	3.48E-09	2.08E-07
Phel_contig_375	1591.438959	10.65478072	0.952155597	11.19016761	4.56E-29	5.79E-26
Phel_contig_3757	197.4224929	2.02951177	0.518919467	3.911034177	9.19E-05	0.001409313
Phel_contig_3764	66.74353177	3.076859892	0.510320234	6.029272774	1.65E-09	1.05E-07
Phel_contig_3774	94.17855364	4.405045816	0.713751044	6.171683889	6.76E-10	4.87E-08
Phel_contig_3775	134.5439456	8.028432419	0.862498135	9.308347569	1.30E-20	5.61E-18
Phel_contig_3776	75.19219054	-2.698838327	0.689373841	-3.914912587	9.04E-05	0.001388821
Phel_contig_378	132.0995054	2.027771224	0.731331484	2.772711513	0.005559138	0.035590013
Phel_contig_3782	23.60162625	2.709305544	0.86184089	3.143626133	0.001668685	0.014222987
Phel_contig_3784	122.808725	1.780544092	0.604377467	2.946079545	0.003218296	0.023262554
Phel_contig_3786	247.0164166	3.63934141	0.704386652	5.166681399	2.38E-07	8.64E-06
Phel_contig_3790	212.3846745	1.247549615	0.421881306	2.957110442	0.003105369	0.022675803
Phel_contig_3793	167.2653131	2.208512837	0.563801813	3.917179384	8.96E-05	0.001379754
Phel_contig_3796	902.6361855	-1.882425144	0.444011148	-4.239589825	2.24E-05	0.000432388
Phel_contig_3798	409.4078623	-2.198484667	0.425886653	-5.162135629	2.44E-07	8.82E-06
Phel_contig_3804	163.1740403	2.005390895	0.55809913	3.593252144	0.000326576	0.00393549
Phel_contig_3807	952.1702096	-1.161568461	0.420277827	-2.763810953	0.005713063	0.036359985
Phel_contig_3808	127.4078324	3.038079913	0.787299555	3.858861466	0.000113916	0.001680132
Phel_contig_381	2219.559771	3.149615431	0.340806206	9.241661036	2.43E-20	1.01E-17
Phel_contig_3815	86.52031973	1.739985963	0.58980334	2.950112085	0.003176587	0.023032385
Phel_contig_3819	41.69014382	4.832226747	0.972983924	4.966399371	6.82E-07	2.20E-05
Phel_contig_382	41684.47267	-2.234104716	0.38679787	-5.775897149	7.65E-09	4.21E-07
Phel_contig_3824	56.74343721	1.988398562	0.639396976	3.109802886	0.001872122	0.015498447
Phel_contig_3828	22.87471492	3.824818453	0.799840053	4.781979143	1.74E-06	4.95E-05
Phel_contig_3840	257.7866586	-1.693258765	0.418985619	-4.04132908	5.31E-05	0.000892302
Phel_contig_3848	515.6501645	1.76280387	0.496318928	3.551756282	0.000382669	0.004469369
Phel_contig_385	2238.503735	2.46870573	0.689719586	3.579289003	0.00034453	0.004112854
Phel_contig_3853	228.8807995	-2.312822096	0.482682146	-4.791604817	1.65E-06	4.75E-05
Phel_contig_3856	599.8516339	1.709354021	0.537080243	3.182679016	0.001459193	0.012759522
Phel_contig_386	109.3490256	-1.402242854	0.503629422	-2.784275089	0.005364751	0.034601845
Phel_contig_3860	227.7452	-1.26744015	0.416071575	-3.046207011	0.002317482	0.018188839
Phel_contig_3864	34.87045344	7.683012338	0.965748771	7.955497921	1.78E-15	3.41E-13
Phel_contig_3865	156.2315671	3.699682512	0.631192595	5.861416217	4.59E-09	2.65E-07
Phel_contig_3866	148.828863	1.628749695	0.395430198	4.118930984	3.81E-05	0.000681722
Phel_contig_3867	258.5945574	-1.597971687	0.468858776	-3.408215368	0.000653893	0.006835345
Phel_contig_3868	1823.524189	5.622469263	0.668163976	8.41480455	3.94E-17	9.89E-15
Phel_contig_3871	209.7933969	-1.930171275	0.421511806	-4.579163025	4.67E-06	0.000114495
Phel_contig_3877	151.3070804	-1.964231163	0.439627528	-4.467943971	7.90E-06	0.000180191
Phel_contig_3883	1462.067039	-1.576662173	0.4578999	-3.443246377	0.000574775	0.006206483
Phel_contig_3897	59.48207693	2.222722658	0.58608042	3.792521609	0.000149125	0.002104605
Phel_contig_39	465.4380744	3.043561427	0.633620792	4.80344311	1.56E-06	4.54E-05
Phel_contig_3910	1532.37072	2.938959382	0.539592844	5.446624092	5.13E-08	2.29E-06
Phel_contig_3913	531.6079446	1.874156568	0.387182603	4.840497874	1.30E-06	3.86E-05
Phel_contig_3919	110.4560928	1.630302436	0.581412353	2.804038183	0.005046693	0.032973659
Phel_contig_392	127.0484431	4.068634762	0.583752798	6.969790591	3.17E-12	3.48E-10
Phel_contig_3926	600.2190576	1.486917388	0.38045729	3.90823734	9.30E-05	0.001422695
Phel_contig_3927	46.38417513	1.944647576	0.574612187	3.384278337	0.000713656	0.00730458
Phel_contig_3928	162.5675899	3.05999711	0.646901831	4.730234115	2.24E-06	6.22E-05
Phel_contig_3930	143.1645026	-1.320063701	0.495419978	-2.664534657	0.007709492	0.045451296
Phel_contig_3932	292.4299892	2.928305314	0.633452504	4.622770129	3.79E-06	9.61E-05
Phel_contig_3936	52.06322474	-2.196714983	0.67407101	-3.2588777	0.001118539	0.010381558
Phel_contig_3948	122.1390354	1.300315172	0.468129069	2.777685167	0.005474764	0.035164452
Phel_contig_395	1111.548738	3.79063446	0.844302311	4.489664912	7.13E-06	0.000164243
Phel_contig_3952	191.8475225	1.458462435	0.390229039	3.737452337	0.000185894	0.002502566
Phel_contig_3953	36.43271869	2.050462404	0.576602636	3.556110008	0.000376387	0.004419882
Phel_contig_3957	88.05626675	2.248461641	0.550611938	4.083568637	4.43E-05	0.000772164
Phel_contig_396	677.5430713	2.059536635	0.415858908	4.952488923	7.33E-07	2.35E-05
Phel_contig_3964	348.4117049	1.737963572	0.416583203	4.171948263	3.02E-05	0.000562539
Phel_contig_397	5710.101326	1.612332218	0.400562097	4.025174197	5.69E-05	0.000946978
Phel_contig_3972	1332.80673	-2.542181531	0.632870133	-4.016908681	5.90E-05	0.000972588
